@relation yprop_4_1_splits

@attribute type {TRAIN,TEST}
@attribute rowid numeric
@attribute repeat numeric
@attribute fold numeric

@data
TRAIN,1013,0,1
TRAIN,2390,0,1
TRAIN,2796,0,1
TRAIN,6124,0,1
TRAIN,776,0,1
TRAIN,2940,0,1
TRAIN,1992,0,1
TRAIN,70,0,1
TRAIN,8246,0,1
TRAIN,1368,0,1
TRAIN,8526,0,1
TRAIN,5110,0,1
TRAIN,5820,0,1
TRAIN,3912,0,1
TRAIN,7729,0,1
TRAIN,6778,0,1
TRAIN,7321,0,1
TRAIN,3920,0,1
TRAIN,778,0,1
TRAIN,1725,0,1
TRAIN,2835,0,1
TRAIN,8539,0,1
TRAIN,7209,0,1
TRAIN,4028,0,1
TRAIN,8756,0,1
TRAIN,499,0,1
TRAIN,5563,0,1
TRAIN,806,0,1
TRAIN,4221,0,1
TRAIN,4553,0,1
TRAIN,6127,0,1
TRAIN,5233,0,1
TRAIN,111,0,1
TRAIN,1131,0,1
TRAIN,7124,0,1
TRAIN,5544,0,1
TRAIN,2918,0,1
TRAIN,3867,0,1
TRAIN,8730,0,1
TRAIN,1728,0,1
TRAIN,1150,0,1
TRAIN,5061,0,1
TRAIN,7244,0,1
TRAIN,7746,0,1
TRAIN,3642,0,1
TRAIN,1145,0,1
TRAIN,8594,0,1
TRAIN,5144,0,1
TRAIN,5151,0,1
TRAIN,4531,0,1
TRAIN,52,0,1
TRAIN,5772,0,1
TRAIN,3089,0,1
TRAIN,7778,0,1
TRAIN,3390,0,1
TRAIN,3236,0,1
TRAIN,506,0,1
TRAIN,449,0,1
TRAIN,3114,0,1
TRAIN,422,0,1
TRAIN,1904,0,1
TRAIN,6105,0,1
TRAIN,2920,0,1
TRAIN,6753,0,1
TRAIN,7731,0,1
TRAIN,1844,0,1
TRAIN,2772,0,1
TRAIN,673,0,1
TRAIN,214,0,1
TRAIN,4161,0,1
TRAIN,8381,0,1
TRAIN,7851,0,1
TRAIN,5860,0,1
TRAIN,3190,0,1
TRAIN,8181,0,1
TRAIN,3235,0,1
TRAIN,4698,0,1
TRAIN,4312,0,1
TRAIN,526,0,1
TRAIN,206,0,1
TRAIN,2993,0,1
TRAIN,3646,0,1
TRAIN,4810,0,1
TRAIN,2461,0,1
TRAIN,725,0,1
TRAIN,1425,0,1
TRAIN,4626,0,1
TRAIN,8699,0,1
TRAIN,4559,0,1
TRAIN,7477,0,1
TRAIN,6355,0,1
TRAIN,762,0,1
TRAIN,2341,0,1
TRAIN,6448,0,1
TRAIN,6934,0,1
TRAIN,2477,0,1
TRAIN,5023,0,1
TRAIN,1017,0,1
TRAIN,758,0,1
TRAIN,8343,0,1
TRAIN,570,0,1
TRAIN,6843,0,1
TRAIN,6177,0,1
TRAIN,6655,0,1
TRAIN,6378,0,1
TRAIN,975,0,1
TRAIN,203,0,1
TRAIN,5842,0,1
TRAIN,3319,0,1
TRAIN,2437,0,1
TRAIN,3472,0,1
TRAIN,8785,0,1
TRAIN,2719,0,1
TRAIN,4406,0,1
TRAIN,2765,0,1
TRAIN,6677,0,1
TRAIN,2392,0,1
TRAIN,3231,0,1
TRAIN,1859,0,1
TRAIN,2984,0,1
TRAIN,8112,0,1
TRAIN,6675,0,1
TRAIN,6835,0,1
TRAIN,3383,0,1
TRAIN,6201,0,1
TRAIN,5801,0,1
TRAIN,5185,0,1
TRAIN,2128,0,1
TRAIN,1945,0,1
TRAIN,647,0,1
TRAIN,869,0,1
TRAIN,488,0,1
TRAIN,8856,0,1
TRAIN,7228,0,1
TRAIN,4526,0,1
TRAIN,2542,0,1
TRAIN,1140,0,1
TRAIN,5629,0,1
TRAIN,8292,0,1
TRAIN,639,0,1
TRAIN,3061,0,1
TRAIN,242,0,1
TRAIN,5739,0,1
TRAIN,6272,0,1
TRAIN,3581,0,1
TRAIN,180,0,1
TRAIN,7864,0,1
TRAIN,775,0,1
TRAIN,3812,0,1
TRAIN,3769,0,1
TRAIN,6061,0,1
TRAIN,6175,0,1
TRAIN,1447,0,1
TRAIN,2732,0,1
TRAIN,6736,0,1
TRAIN,1749,0,1
TRAIN,176,0,1
TRAIN,7140,0,1
TRAIN,497,0,1
TRAIN,3843,0,1
TRAIN,4493,0,1
TRAIN,750,0,1
TRAIN,5371,0,1
TRAIN,1675,0,1
TRAIN,7190,0,1
TRAIN,104,0,1
TRAIN,1653,0,1
TRAIN,1468,0,1
TRAIN,380,0,1
TRAIN,1294,0,1
TRAIN,8744,0,1
TRAIN,1216,0,1
TRAIN,2364,0,1
TRAIN,2006,0,1
TRAIN,4835,0,1
TRAIN,615,0,1
TRAIN,5589,0,1
TRAIN,3060,0,1
TRAIN,7246,0,1
TRAIN,4446,0,1
TRAIN,5600,0,1
TRAIN,5543,0,1
TRAIN,4305,0,1
TRAIN,5108,0,1
TRAIN,0,0,1
TRAIN,7328,0,1
TRAIN,4685,0,1
TRAIN,2927,0,1
TRAIN,3995,0,1
TRAIN,3869,0,1
TRAIN,2039,0,1
TRAIN,741,0,1
TRAIN,352,0,1
TRAIN,1782,0,1
TRAIN,7708,0,1
TRAIN,3598,0,1
TRAIN,5049,0,1
TRAIN,2788,0,1
TRAIN,2309,0,1
TRAIN,4059,0,1
TRAIN,6779,0,1
TRAIN,1097,0,1
TRAIN,3184,0,1
TRAIN,5045,0,1
TRAIN,2621,0,1
TRAIN,1581,0,1
TRAIN,6207,0,1
TRAIN,7169,0,1
TRAIN,4054,0,1
TRAIN,7148,0,1
TRAIN,4170,0,1
TRAIN,8016,0,1
TRAIN,2537,0,1
TRAIN,6591,0,1
TRAIN,4989,0,1
TRAIN,5984,0,1
TRAIN,4023,0,1
TRAIN,4621,0,1
TRAIN,7692,0,1
TRAIN,4947,0,1
TRAIN,2888,0,1
TRAIN,8254,0,1
TRAIN,2161,0,1
TRAIN,963,0,1
TRAIN,1270,0,1
TRAIN,475,0,1
TRAIN,3303,0,1
TRAIN,2139,0,1
TRAIN,3085,0,1
TRAIN,498,0,1
TRAIN,6533,0,1
TRAIN,7009,0,1
TRAIN,3816,0,1
TRAIN,5992,0,1
TRAIN,4990,0,1
TRAIN,4351,0,1
TRAIN,3834,0,1
TRAIN,6861,0,1
TRAIN,391,0,1
TRAIN,5845,0,1
TRAIN,7224,0,1
TRAIN,4261,0,1
TRAIN,3716,0,1
TRAIN,156,0,1
TRAIN,8267,0,1
TRAIN,8014,0,1
TRAIN,4725,0,1
TRAIN,1888,0,1
TRAIN,3940,0,1
TRAIN,2016,0,1
TRAIN,1491,0,1
TRAIN,6023,0,1
TRAIN,7156,0,1
TRAIN,3707,0,1
TRAIN,3821,0,1
TRAIN,1330,0,1
TRAIN,2562,0,1
TRAIN,3786,0,1
TRAIN,4870,0,1
TRAIN,6195,0,1
TRAIN,7065,0,1
TRAIN,6944,0,1
TRAIN,4969,0,1
TRAIN,4395,0,1
TRAIN,3746,0,1
TRAIN,4648,0,1
TRAIN,2277,0,1
TRAIN,7798,0,1
TRAIN,1524,0,1
TRAIN,6489,0,1
TRAIN,4618,0,1
TRAIN,5648,0,1
TRAIN,7725,0,1
TRAIN,6955,0,1
TRAIN,7802,0,1
TRAIN,1044,0,1
TRAIN,4515,0,1
TRAIN,4508,0,1
TRAIN,6623,0,1
TRAIN,1243,0,1
TRAIN,2497,0,1
TRAIN,7528,0,1
TRAIN,8883,0,1
TRAIN,4482,0,1
TRAIN,467,0,1
TRAIN,6776,0,1
TRAIN,2366,0,1
TRAIN,2460,0,1
TRAIN,6825,0,1
TRAIN,2642,0,1
TRAIN,2715,0,1
TRAIN,2076,0,1
TRAIN,5602,0,1
TRAIN,5769,0,1
TRAIN,8545,0,1
TRAIN,4580,0,1
TRAIN,7607,0,1
TRAIN,3752,0,1
TRAIN,5897,0,1
TRAIN,6388,0,1
TRAIN,4625,0,1
TRAIN,856,0,1
TRAIN,6896,0,1
TRAIN,6174,0,1
TRAIN,4935,0,1
TRAIN,2767,0,1
TRAIN,8383,0,1
TRAIN,16,0,1
TRAIN,5510,0,1
TRAIN,7018,0,1
TRAIN,1806,0,1
TRAIN,4276,0,1
TRAIN,1745,0,1
TRAIN,7618,0,1
TRAIN,4026,0,1
TRAIN,3599,0,1
TRAIN,2430,0,1
TRAIN,4385,0,1
TRAIN,2870,0,1
TRAIN,2299,0,1
TRAIN,5476,0,1
TRAIN,5343,0,1
TRAIN,6392,0,1
TRAIN,4440,0,1
TRAIN,8714,0,1
TRAIN,719,0,1
TRAIN,2121,0,1
TRAIN,5454,0,1
TRAIN,2120,0,1
TRAIN,2662,0,1
TRAIN,688,0,1
TRAIN,7465,0,1
TRAIN,2079,0,1
TRAIN,7191,0,1
TRAIN,8694,0,1
TRAIN,6714,0,1
TRAIN,8659,0,1
TRAIN,5359,0,1
TRAIN,1655,0,1
TRAIN,6289,0,1
TRAIN,6412,0,1
TRAIN,1591,0,1
TRAIN,4260,0,1
TRAIN,338,0,1
TRAIN,1199,0,1
TRAIN,1677,0,1
TRAIN,7719,0,1
TRAIN,760,0,1
TRAIN,4069,0,1
TRAIN,6494,0,1
TRAIN,8090,0,1
TRAIN,8248,0,1
TRAIN,4084,0,1
TRAIN,4750,0,1
TRAIN,7600,0,1
TRAIN,2478,0,1
TRAIN,7730,0,1
TRAIN,5011,0,1
TRAIN,921,0,1
TRAIN,496,0,1
TRAIN,6501,0,1
TRAIN,8509,0,1
TRAIN,657,0,1
TRAIN,6614,0,1
TRAIN,1576,0,1
TRAIN,1901,0,1
TRAIN,5434,0,1
TRAIN,4015,0,1
TRAIN,3013,0,1
TRAIN,8772,0,1
TRAIN,5775,0,1
TRAIN,342,0,1
TRAIN,1208,0,1
TRAIN,4748,0,1
TRAIN,3459,0,1
TRAIN,6603,0,1
TRAIN,4703,0,1
TRAIN,8135,0,1
TRAIN,5305,0,1
TRAIN,4522,0,1
TRAIN,1913,0,1
TRAIN,2374,0,1
TRAIN,7917,0,1
TRAIN,6737,0,1
TRAIN,7110,0,1
TRAIN,495,0,1
TRAIN,3872,0,1
TRAIN,8227,0,1
TRAIN,2228,0,1
TRAIN,2168,0,1
TRAIN,1467,0,1
TRAIN,7008,0,1
TRAIN,5295,0,1
TRAIN,7942,0,1
TRAIN,4174,0,1
TRAIN,5762,0,1
TRAIN,8338,0,1
TRAIN,1906,0,1
TRAIN,6425,0,1
TRAIN,2781,0,1
TRAIN,3756,0,1
TRAIN,4756,0,1
TRAIN,4086,0,1
TRAIN,3546,0,1
TRAIN,340,0,1
TRAIN,6432,0,1
TRAIN,3846,0,1
TRAIN,6954,0,1
TRAIN,1989,0,1
TRAIN,2220,0,1
TRAIN,7682,0,1
TRAIN,5263,0,1
TRAIN,6342,0,1
TRAIN,8236,0,1
TRAIN,3689,0,1
TRAIN,5797,0,1
TRAIN,6427,0,1
TRAIN,5761,0,1
TRAIN,5741,0,1
TRAIN,1313,0,1
TRAIN,2736,0,1
TRAIN,7697,0,1
TRAIN,2579,0,1
TRAIN,3935,0,1
TRAIN,636,0,1
TRAIN,1654,0,1
TRAIN,4352,0,1
TRAIN,6811,0,1
TRAIN,661,0,1
TRAIN,8391,0,1
TRAIN,4633,0,1
TRAIN,3474,0,1
TRAIN,5469,0,1
TRAIN,3461,0,1
TRAIN,5219,0,1
TRAIN,8751,0,1
TRAIN,718,0,1
TRAIN,3348,0,1
TRAIN,4076,0,1
TRAIN,2116,0,1
TRAIN,5252,0,1
TRAIN,2625,0,1
TRAIN,2244,0,1
TRAIN,8502,0,1
TRAIN,5157,0,1
TRAIN,5877,0,1
TRAIN,4754,0,1
TRAIN,8036,0,1
TRAIN,6661,0,1
TRAIN,8203,0,1
TRAIN,8642,0,1
TRAIN,2428,0,1
TRAIN,1344,0,1
TRAIN,7141,0,1
TRAIN,7897,0,1
TRAIN,3960,0,1
TRAIN,1937,0,1
TRAIN,6411,0,1
TRAIN,2786,0,1
TRAIN,6979,0,1
TRAIN,3728,0,1
TRAIN,436,0,1
TRAIN,316,0,1
TRAIN,7878,0,1
TRAIN,3772,0,1
TRAIN,1076,0,1
TRAIN,1895,0,1
TRAIN,8258,0,1
TRAIN,5176,0,1
TRAIN,7521,0,1
TRAIN,8792,0,1
TRAIN,2578,0,1
TRAIN,5459,0,1
TRAIN,7259,0,1
TRAIN,4578,0,1
TRAIN,4723,0,1
TRAIN,8878,0,1
TRAIN,8382,0,1
TRAIN,5058,0,1
TRAIN,8564,0,1
TRAIN,8010,0,1
TRAIN,7664,0,1
TRAIN,6356,0,1
TRAIN,8053,0,1
TRAIN,6924,0,1
TRAIN,421,0,1
TRAIN,6373,0,1
TRAIN,202,0,1
TRAIN,818,0,1
TRAIN,4205,0,1
TRAIN,418,0,1
TRAIN,8537,0,1
TRAIN,1319,0,1
TRAIN,7336,0,1
TRAIN,6191,0,1
TRAIN,3063,0,1
TRAIN,8392,0,1
TRAIN,6495,0,1
TRAIN,5038,0,1
TRAIN,5168,0,1
TRAIN,2533,0,1
TRAIN,8281,0,1
TRAIN,1823,0,1
TRAIN,3004,0,1
TRAIN,2576,0,1
TRAIN,4286,0,1
TRAIN,7714,0,1
TRAIN,3238,0,1
TRAIN,7084,0,1
TRAIN,4541,0,1
TRAIN,5939,0,1
TRAIN,2890,0,1
TRAIN,7673,0,1
TRAIN,5022,0,1
TRAIN,2819,0,1
TRAIN,5782,0,1
TRAIN,2894,0,1
TRAIN,5930,0,1
TRAIN,6443,0,1
TRAIN,6306,0,1
TRAIN,2566,0,1
TRAIN,8155,0,1
TRAIN,6619,0,1
TRAIN,484,0,1
TRAIN,1148,0,1
TRAIN,2762,0,1
TRAIN,6989,0,1
TRAIN,4715,0,1
TRAIN,5458,0,1
TRAIN,7427,0,1
TRAIN,1068,0,1
TRAIN,6864,0,1
TRAIN,6853,0,1
TRAIN,2401,0,1
TRAIN,1963,0,1
TRAIN,3763,0,1
TRAIN,1428,0,1
TRAIN,7407,0,1
TRAIN,8671,0,1
TRAIN,1766,0,1
TRAIN,4184,0,1
TRAIN,187,0,1
TRAIN,794,0,1
TRAIN,6524,0,1
TRAIN,3621,0,1
TRAIN,7674,0,1
TRAIN,1988,0,1
TRAIN,7207,0,1
TRAIN,3272,0,1
TRAIN,6764,0,1
TRAIN,7288,0,1
TRAIN,5444,0,1
TRAIN,2847,0,1
TRAIN,6115,0,1
TRAIN,7995,0,1
TRAIN,7297,0,1
TRAIN,6670,0,1
TRAIN,8499,0,1
TRAIN,3500,0,1
TRAIN,2072,0,1
TRAIN,4657,0,1
TRAIN,2015,0,1
TRAIN,1295,0,1
TRAIN,401,0,1
TRAIN,1521,0,1
TRAIN,3050,0,1
TRAIN,4894,0,1
TRAIN,4533,0,1
TRAIN,4670,0,1
TRAIN,7068,0,1
TRAIN,6230,0,1
TRAIN,6202,0,1
TRAIN,5613,0,1
TRAIN,7860,0,1
TRAIN,6142,0,1
TRAIN,62,0,1
TRAIN,3677,0,1
TRAIN,6032,0,1
TRAIN,2750,0,1
TRAIN,8136,0,1
TRAIN,494,0,1
TRAIN,3271,0,1
TRAIN,485,0,1
TRAIN,5037,0,1
TRAIN,8877,0,1
TRAIN,1015,0,1
TRAIN,287,0,1
TRAIN,1022,0,1
TRAIN,5533,0,1
TRAIN,8122,0,1
TRAIN,6515,0,1
TRAIN,729,0,1
TRAIN,1255,0,1
TRAIN,2032,0,1
TRAIN,5980,0,1
TRAIN,8321,0,1
TRAIN,1958,0,1
TRAIN,1850,0,1
TRAIN,4489,0,1
TRAIN,4223,0,1
TRAIN,220,0,1
TRAIN,3780,0,1
TRAIN,747,0,1
TRAIN,6598,0,1
TRAIN,5031,0,1
TRAIN,3657,0,1
TRAIN,8199,0,1
TRAIN,6221,0,1
TRAIN,749,0,1
TRAIN,4370,0,1
TRAIN,6461,0,1
TRAIN,1980,0,1
TRAIN,7887,0,1
TRAIN,8579,0,1
TRAIN,5466,0,1
TRAIN,2648,0,1
TRAIN,7487,0,1
TRAIN,8723,0,1
TRAIN,2262,0,1
TRAIN,80,0,1
TRAIN,4726,0,1
TRAIN,8225,0,1
TRAIN,6354,0,1
TRAIN,8127,0,1
TRAIN,2171,0,1
TRAIN,6948,0,1
TRAIN,3358,0,1
TRAIN,6893,0,1
TRAIN,3441,0,1
TRAIN,7623,0,1
TRAIN,6906,0,1
TRAIN,4061,0,1
TRAIN,3373,0,1
TRAIN,7485,0,1
TRAIN,2359,0,1
TRAIN,8847,0,1
TRAIN,1910,0,1
TRAIN,4497,0,1
TRAIN,8024,0,1
TRAIN,5216,0,1
TRAIN,926,0,1
TRAIN,349,0,1
TRAIN,6506,0,1
TRAIN,151,0,1
TRAIN,2505,0,1
TRAIN,7233,0,1
TRAIN,8737,0,1
TRAIN,4673,0,1
TRAIN,3641,0,1
TRAIN,1679,0,1
TRAIN,2380,0,1
TRAIN,6546,0,1
TRAIN,5530,0,1
TRAIN,1499,0,1
TRAIN,6322,0,1
TRAIN,4300,0,1
TRAIN,288,0,1
TRAIN,3087,0,1
TRAIN,6008,0,1
TRAIN,8673,0,1
TRAIN,4153,0,1
TRAIN,1769,0,1
TRAIN,8107,0,1
TRAIN,6667,0,1
TRAIN,3964,0,1
TRAIN,6692,0,1
TRAIN,2980,0,1
TRAIN,3308,0,1
TRAIN,2538,0,1
TRAIN,660,0,1
TRAIN,3354,0,1
TRAIN,7325,0,1
TRAIN,2208,0,1
TRAIN,5531,0,1
TRAIN,299,0,1
TRAIN,4763,0,1
TRAIN,6589,0,1
TRAIN,1689,0,1
TRAIN,6101,0,1
TRAIN,3505,0,1
TRAIN,1391,0,1
TRAIN,827,0,1
TRAIN,8429,0,1
TRAIN,5869,0,1
TRAIN,5043,0,1
TRAIN,3473,0,1
TRAIN,4799,0,1
TRAIN,5033,0,1
TRAIN,3366,0,1
TRAIN,3079,0,1
TRAIN,7410,0,1
TRAIN,4877,0,1
TRAIN,446,0,1
TRAIN,3006,0,1
TRAIN,8454,0,1
TRAIN,5535,0,1
TRAIN,4019,0,1
TRAIN,4313,0,1
TRAIN,6304,0,1
TRAIN,8465,0,1
TRAIN,7185,0,1
TRAIN,5674,0,1
TRAIN,4152,0,1
TRAIN,4905,0,1
TRAIN,6243,0,1
TRAIN,6359,0,1
TRAIN,7286,0,1
TRAIN,7429,0,1
TRAIN,8601,0,1
TRAIN,5380,0,1
TRAIN,5029,0,1
TRAIN,8838,0,1
TRAIN,2666,0,1
TRAIN,6538,0,1
TRAIN,6919,0,1
TRAIN,6523,0,1
TRAIN,3959,0,1
TRAIN,4254,0,1
TRAIN,6641,0,1
TRAIN,2110,0,1
TRAIN,1759,0,1
TRAIN,8376,0,1
TRAIN,1804,0,1
TRAIN,3381,0,1
TRAIN,2391,0,1
TRAIN,512,0,1
TRAIN,761,0,1
TRAIN,2560,0,1
TRAIN,5705,0,1
TRAIN,1203,0,1
TRAIN,3111,0,1
TRAIN,1278,0,1
TRAIN,690,0,1
TRAIN,6245,0,1
TRAIN,1292,0,1
TRAIN,7073,0,1
TRAIN,5319,0,1
TRAIN,2064,0,1
TRAIN,879,0,1
TRAIN,4401,0,1
TRAIN,8165,0,1
TRAIN,2964,0,1
TRAIN,1256,0,1
TRAIN,8809,0,1
TRAIN,1851,0,1
TRAIN,8636,0,1
TRAIN,8862,0,1
TRAIN,1490,0,1
TRAIN,8685,0,1
TRAIN,7679,0,1
TRAIN,6949,0,1
TRAIN,2417,0,1
TRAIN,4593,0,1
TRAIN,4158,0,1
TRAIN,4490,0,1
TRAIN,2846,0,1
TRAIN,3262,0,1
TRAIN,4784,0,1
TRAIN,1000,0,1
TRAIN,1633,0,1
TRAIN,8312,0,1
TRAIN,1538,0,1
TRAIN,6526,0,1
TRAIN,2808,0,1
TRAIN,3705,0,1
TRAIN,7484,0,1
TRAIN,2456,0,1
TRAIN,4457,0,1
TRAIN,3620,0,1
TRAIN,2911,0,1
TRAIN,8132,0,1
TRAIN,804,0,1
TRAIN,6884,0,1
TRAIN,1853,0,1
TRAIN,8677,0,1
TRAIN,1457,0,1
TRAIN,1130,0,1
TRAIN,3939,0,1
TRAIN,6217,0,1
TRAIN,1886,0,1
TRAIN,3986,0,1
TRAIN,1966,0,1
TRAIN,4423,0,1
TRAIN,1456,0,1
TRAIN,4492,0,1
TRAIN,115,0,1
TRAIN,5086,0,1
TRAIN,3655,0,1
TRAIN,6287,0,1
TRAIN,8149,0,1
TRAIN,5414,0,1
TRAIN,4169,0,1
TRAIN,7269,0,1
TRAIN,2151,0,1
TRAIN,593,0,1
TRAIN,4697,0,1
TRAIN,2113,0,1
TRAIN,1967,0,1
TRAIN,5412,0,1
TRAIN,4579,0,1
TRAIN,5989,0,1
TRAIN,2410,0,1
TRAIN,8864,0,1
TRAIN,5060,0,1
TRAIN,3489,0,1
TRAIN,2285,0,1
TRAIN,4822,0,1
TRAIN,4197,0,1
TRAIN,6439,0,1
TRAIN,5742,0,1
TRAIN,7576,0,1
TRAIN,6552,0,1
TRAIN,7784,0,1
TRAIN,5981,0,1
TRAIN,7961,0,1
TRAIN,1081,0,1
TRAIN,7921,0,1
TRAIN,6403,0,1
TRAIN,8808,0,1
TRAIN,3000,0,1
TRAIN,2096,0,1
TRAIN,1033,0,1
TRAIN,323,0,1
TRAIN,7434,0,1
TRAIN,3538,0,1
TRAIN,2652,0,1
TRAIN,6681,0,1
TRAIN,7665,0,1
TRAIN,7252,0,1
TRAIN,1856,0,1
TRAIN,6773,0,1
TRAIN,2086,0,1
TRAIN,2348,0,1
TRAIN,6079,0,1
TRAIN,315,0,1
TRAIN,1092,0,1
TRAIN,4025,0,1
TRAIN,5834,0,1
TRAIN,223,0,1
TRAIN,98,0,1
TRAIN,6622,0,1
TRAIN,7941,0,1
TRAIN,6370,0,1
TRAIN,607,0,1
TRAIN,4761,0,1
TRAIN,3458,0,1
TRAIN,6074,0,1
TRAIN,5370,0,1
TRAIN,5127,0,1
TRAIN,1388,0,1
TRAIN,6807,0,1
TRAIN,7151,0,1
TRAIN,7330,0,1
TRAIN,2749,0,1
TRAIN,4827,0,1
TRAIN,5479,0,1
TRAIN,1101,0,1
TRAIN,2760,0,1
TRAIN,7927,0,1
TRAIN,706,0,1
TRAIN,7225,0,1
TRAIN,3245,0,1
TRAIN,8380,0,1
TRAIN,2941,0,1
TRAIN,3243,0,1
TRAIN,8278,0,1
TRAIN,455,0,1
TRAIN,2965,0,1
TRAIN,3014,0,1
TRAIN,3796,0,1
TRAIN,5696,0,1
TRAIN,5555,0,1
TRAIN,2999,0,1
TRAIN,8591,0,1
TRAIN,8189,0,1
TRAIN,6455,0,1
TRAIN,4275,0,1
TRAIN,4798,0,1
TRAIN,8079,0,1
TRAIN,5713,0,1
TRAIN,1544,0,1
TRAIN,4118,0,1
TRAIN,5421,0,1
TRAIN,2206,0,1
TRAIN,4172,0,1
TRAIN,3574,0,1
TRAIN,1074,0,1
TRAIN,2832,0,1
TRAIN,7676,0,1
TRAIN,2516,0,1
TRAIN,8075,0,1
TRAIN,4638,0,1
TRAIN,8566,0,1
TRAIN,2346,0,1
TRAIN,3131,0,1
TRAIN,6537,0,1
TRAIN,865,0,1
TRAIN,5141,0,1
TRAIN,102,0,1
TRAIN,6874,0,1
TRAIN,92,0,1
TRAIN,5111,0,1
TRAIN,3078,0,1
TRAIN,2470,0,1
TRAIN,5776,0,1
TRAIN,5844,0,1
TRAIN,1586,0,1
TRAIN,245,0,1
TRAIN,8206,0,1
TRAIN,4359,0,1
TRAIN,7819,0,1
TRAIN,3551,0,1
TRAIN,1327,0,1
TRAIN,6058,0,1
TRAIN,3955,0,1
TRAIN,1230,0,1
TRAIN,1815,0,1
TRAIN,7363,0,1
TRAIN,6804,0,1
TRAIN,2818,0,1
TRAIN,3039,0,1
TRAIN,3057,0,1
TRAIN,2529,0,1
TRAIN,1376,0,1
TRAIN,4008,0,1
TRAIN,8528,0,1
TRAIN,5306,0,1
TRAIN,5493,0,1
TRAIN,628,0,1
TRAIN,5588,0,1
TRAIN,1011,0,1
TRAIN,219,0,1
TRAIN,7985,0,1
TRAIN,6423,0,1
TRAIN,8055,0,1
TRAIN,3151,0,1
TRAIN,5461,0,1
TRAIN,8427,0,1
TRAIN,3638,0,1
TRAIN,936,0,1
TRAIN,471,0,1
TRAIN,3254,0,1
TRAIN,2824,0,1
TRAIN,1051,0,1
TRAIN,3322,0,1
TRAIN,4410,0,1
TRAIN,1019,0,1
TRAIN,4036,0,1
TRAIN,7027,0,1
TRAIN,3915,0,1
TRAIN,322,0,1
TRAIN,7476,0,1
TRAIN,1236,0,1
TRAIN,8031,0,1
TRAIN,1729,0,1
TRAIN,7349,0,1
TRAIN,8479,0,1
TRAIN,4467,0,1
TRAIN,7894,0,1
TRAIN,8736,0,1
TRAIN,5227,0,1
TRAIN,7130,0,1
TRAIN,7601,0,1
TRAIN,7479,0,1
TRAIN,6053,0,1
TRAIN,49,0,1
TRAIN,5234,0,1
TRAIN,7401,0,1
TRAIN,1839,0,1
TRAIN,1053,0,1
TRAIN,6248,0,1
TRAIN,1792,0,1
TRAIN,4483,0,1
TRAIN,932,0,1
TRAIN,6380,0,1
TRAIN,6493,0,1
TRAIN,7249,0,1
TRAIN,5736,0,1
TRAIN,8748,0,1
TRAIN,6767,0,1
TRAIN,4716,0,1
TRAIN,825,0,1
TRAIN,53,0,1
TRAIN,4421,0,1
TRAIN,7759,0,1
TRAIN,3957,0,1
TRAIN,5488,0,1
TRAIN,765,0,1
TRAIN,5540,0,1
TRAIN,8515,0,1
TRAIN,7821,0,1
TRAIN,4595,0,1
TRAIN,533,0,1
TRAIN,3711,0,1
TRAIN,2282,0,1
TRAIN,8701,0,1
TRAIN,5335,0,1
TRAIN,5977,0,1
TRAIN,1147,0,1
TRAIN,8707,0,1
TRAIN,6187,0,1
TRAIN,239,0,1
TRAIN,1427,0,1
TRAIN,2186,0,1
TRAIN,640,0,1
TRAIN,1401,0,1
TRAIN,2862,0,1
TRAIN,2606,0,1
TRAIN,3067,0,1
TRAIN,2811,0,1
TRAIN,6151,0,1
TRAIN,8830,0,1
TRAIN,4199,0,1
TRAIN,3011,0,1
TRAIN,793,0,1
TRAIN,4447,0,1
TRAIN,5285,0,1
TRAIN,1157,0,1
TRAIN,1030,0,1
TRAIN,5028,0,1
TRAIN,2989,0,1
TRAIN,88,0,1
TRAIN,4308,0,1
TRAIN,4840,0,1
TRAIN,46,0,1
TRAIN,2450,0,1
TRAIN,3219,0,1
TRAIN,8510,0,1
TRAIN,5310,0,1
TRAIN,7925,0,1
TRAIN,2667,0,1
TRAIN,2054,0,1
TRAIN,398,0,1
TRAIN,7051,0,1
TRAIN,5272,0,1
TRAIN,2626,0,1
TRAIN,1120,0,1
TRAIN,2387,0,1
TRAIN,8529,0,1
TRAIN,2953,0,1
TRAIN,4376,0,1
TRAIN,4100,0,1
TRAIN,6114,0,1
TRAIN,5248,0,1
TRAIN,1909,0,1
TRAIN,4557,0,1
TRAIN,8473,0,1
TRAIN,1515,0,1
TRAIN,5828,0,1
TRAIN,1275,0,1
TRAIN,8098,0,1
TRAIN,7814,0,1
TRAIN,1351,0,1
TRAIN,1191,0,1
TRAIN,3906,0,1
TRAIN,4247,0,1
TRAIN,7975,0,1
TRAIN,1676,0,1
TRAIN,4049,0,1
TRAIN,3422,0,1
TRAIN,1915,0,1
TRAIN,8596,0,1
TRAIN,564,0,1
TRAIN,1375,0,1
TRAIN,6344,0,1
TRAIN,8674,0,1
TRAIN,6819,0,1
TRAIN,4183,0,1
TRAIN,5668,0,1
TRAIN,1921,0,1
TRAIN,1531,0,1
TRAIN,4329,0,1
TRAIN,4058,0,1
TRAIN,7014,0,1
TRAIN,6156,0,1
TRAIN,1720,0,1
TRAIN,5541,0,1
TRAIN,525,0,1
TRAIN,4301,0,1
TRAIN,3480,0,1
TRAIN,6125,0,1
